set_label,set_number,set_stage,set_mutator,patch,champion_api_name,champion_name,ability_name,variable_name,star1_3,idx0,idx1,idx2,idx3,idx4,idx5,idx6
Set 6,6,base,TFT_Set6,12.2,TFT6_Vex,Vex,Personal Space,ShieldAmp,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Set 6,6,base,TFT_Set6,12.2,TFT6_Vex,Vex,Personal Space,ShieldDamage,100/135/175,125,100,135,175,125,125,125
Set 6,6,base,TFT_Set6,12.2,TFT6_Vex,Vex,Personal Space,ShieldDuration,4,4,4,4,4,4,4,4
Set 6,6,base,TFT_Set6,12.2,TFT6_Vi,Vi,Denting Blow,ArmorReduction,0.4/0.5/0.7,0.25,0.4,0.5,0.7,1.25,1.5,1.75
Set 6,6,base,TFT_Set6,12.2,TFT6_Vi,Vi,Denting Blow,Damage,250/375/600,50,250,375,600,650,800,950
Set 6,6,base,TFT_Set6,12.2,TFT6_Vi,Vi,Denting Blow,Duration,8,8,8,8,8,8,8,8
Set 6,6,base,TFT_Set6,12.2,TFT6_Viktor,Viktor,Chaos Rays,ArmorReduction,0.7,0.5,0.7,0.7,0.7,0.5,0.5,0.5
Set 6,6,base,TFT_Set6,12.2,TFT6_Viktor,Viktor,Chaos Rays,DamageAmount,360/420/1500,50,360,420,1500,50,50,50
Set 6,6,base,TFT_Set6,12.2,TFT6_Viktor,Viktor,Chaos Rays,NumLasers,3/4/12,3,3,4,12,3,3,3
Set 6,6,base,TFT_Set6,12.2,TFT6_Viktor,Viktor,Chaos Rays,ShieldDestructionPercent,0.25/0.33/1,0,0.25,0.33,1,0,0,0
Set 6,6,base,TFT_Set6,12.2,TFT6_Viktor,Viktor,Chaos Rays,ShredDuration,6,6,6,6,6,6,6,6
Set 6,6,base,TFT_Set6,12.2,TFT6_Warwick,Warwick,Eternal Hunger,HealAmount,35/50/75,0,35,50,75,0,0,0
Set 6,6,base,TFT_Set6,12.2,TFT6_Warwick,Warwick,Eternal Hunger,PercentHealth,0.07/0.09/0.12,0.05,0.07,0.09,0.12,0.05,0.05,0.05
Set 6,6,base,TFT_Set6,12.2,TFT6_Yone,Yone,Soul Unbound,Duration,4/5/15,4,4,5,15,4,4,4
Set 6,6,base,TFT_Set6,12.2,TFT6_Yone,Yone,Soul Unbound,HexRange,3,3,3,3,3,3,3,3
Set 6,6,base,TFT_Set6,12.2,TFT6_Yone,Yone,Soul Unbound,Lifesteal,0.4/0.5/1,0.4,0.4,0.5,1,0.4,0.4,0.4
Set 6,6,base,TFT_Set6,12.2,TFT6_Yuumi,Yuumi,Final Chapter,Damage,45/80/247,0,45,80,247,0,0,0
Set 6,6,base,TFT_Set6,12.2,TFT6_Yuumi,Yuumi,Final Chapter,NumOfWaves,3/5/33,0,3,5,33,0,0,0
Set 6,6,base,TFT_Set6,12.2,TFT6_Yuumi,Yuumi,Final Chapter,StunDuration,0.75,0,0.75,0.75,0.75,0.75,0.75,0.75
Set 6,6,base,TFT_Set6,12.2,TFT6_Yuumi,Yuumi,Final Chapter,TimeBetweenWaves,0.4/0.4/0.1,0.4,0.4,0.4,0.1,0.4,0.4,0.4
Set 6,6,base,TFT_Set6,12.2,TFT6_Zac,Zac,Yoink!,Damage,400/525/999,50,400,525,999,450,550,650
Set 6,6,base,TFT_Set6,12.2,TFT6_Zac,Zac,Yoink!,HexPull,2,2,2,2,2,2,2,2
Set 6,6,base,TFT_Set6,12.2,TFT6_Ziggs,Ziggs,Mini Inferno Bomb,Damage,300/400/550,0,300,400,550,700,500,600
Set 6,6,base,TFT_Set6,12.2,TFT6_Zilean,Zilean,Time Bomb,Damage,250/350/700,0,250,350,700,0,0,0
Set 6,6,base,TFT_Set6,12.2,TFT6_Zilean,Zilean,Time Bomb,Slow,0.25/0.35/0.5,0,0.25,0.35,0.5,0,0,0
Set 6,6,base,TFT_Set6,12.2,TFT6_Zilean,Zilean,Time Bomb,SlowDuration,4,4,4,4,4,4,4,4
Set 6,6,base,TFT_Set6,12.2,TFT6_Zilean,Zilean,Time Bomb,StunDuration,1.5/2/2.5,0,1.5,2,2.5,0,0,0
Set 6,6,base,TFT_Set6,12.2,TFT6_Zyra,Zyra,Grasping Spines,Damage,325/450/675,0,325,450,675,0,0,0
Set 6,6,base,TFT_Set6,12.2,TFT6_Zyra,Zyra,Grasping Spines,StunDuration,1.5/2/2.5,1,1.5,2,2.5,3,3.5,4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ahri,Ahri,Orbs of Deception,AngleBetweenOrbs,10,10,10,10,10,10,10,10
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ahri,Ahri,Orbs of Deception,Damage,140/210/500,150,140,210,500,500,400,400
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ahri,Ahri,Orbs of Deception,HexRange,5,5,5,5,5,5,5,5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ahri,Ahri,Orbs of Deception,MultiOrbDamage,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ahri,Ahri,Orbs of Deception,SpiritFireStacks,1/1/2,0,1,1,2,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Alistar,Alistar,Pulverize,Damage,200/325/1200,0,200,325,1200,1000,1000,900
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Alistar,Alistar,Pulverize,KnockupDuration,1,1,1,1,1,1,1,1
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Alistar,Alistar,Pulverize,Radius,2,2,2,2,2,2,2,2
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Alistar,Alistar,Pulverize,StunDuration,1.5/2/8,1.5,1.5,2,8,3.5,4,4.5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Annie,Annie,EMP Wave,ADReduction,0.4/0.4/0.8,0,0.4,0.4,0.8,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Annie,Annie,EMP Wave,ADReductionDuration,6,6,6,6,6,6,6,6
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Annie,Annie,EMP Wave,Damage,250/350/450,100,250,350,450,450,450,450
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ashe,Ashe,Volley,ADPercent,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ashe,Ashe,Volley,ASReduction,20,20,20,20,20,20,20,20
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ashe,Ashe,Volley,Duration,3,3,3,3,3,3,3,3
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ashe,Ashe,Volley,NumOfArrows,8,0,8,8,8,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Blitzcrank,Blitzcrank,Rocket Grab,Damage,150/300/900,200,150,300,900,950,1200,1450
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Blitzcrank,Blitzcrank,Rocket Grab,StunDuration,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Brand,Brand,Sear,BlazeDuration,4,0,4,4,4,4,4,4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Brand,Brand,Sear,BonusDamage,165/225/300,0,165,225,300,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Brand,Brand,Sear,Damage,135/175/235,0,135,175,235,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Brand,Brand,Sear,StunDuration,1/1.5/2,0,1,1.5,2,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Brand,Brand,Sear,VIPBonusReducedDamage,45,45,45,45,45,45,45,45
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Braum,Braum,Vault Breaker,Damage,100/200/750,100,100,200,750,100,100,100
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Braum,Braum,Vault Breaker,StunDuration,2/2.75/8,2.5,2,2.75,8,7,7,7
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Caitlyn,Caitlyn,Ace in the Hole,Damage,900/1500/2250,0,900,1500,2250,2400,3000,3600
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Camille,Camille,Defensive Sweep,Damage,200/275/375,25,200,275,375,325,400,475
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Camille,Camille,Defensive Sweep,HealingPerAttack,30/50/80,10,30,50,80,90,110,130
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Camille,Camille,Defensive Sweep,Shield,225/300/435,100,225,300,435,300,350,400
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Camille,Camille,Defensive Sweep,ShieldDuration,4,4,4,4,4,4,4,4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_ChoGath,Cho'Gath,Feast,BonusHealthOnKill,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_ChoGath,Cho'Gath,Feast,Damage,850/950/1050,200,850,950,1050,3200,6400,12800
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_ChoGath,Cho'Gath,Feast,MaxFeastStacks,30/60/999,0,30,60,999,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Corki,Corki,Bombardment,RocketDamage,180/220/290,0,180,220,290,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Darius,Darius,Decimate,Damage,200/275/350,125,200,275,350,425,500,575
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Darius,Darius,Decimate,Heal,120/140/160,100,120,140,160,180,200,220
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Darius,Darius,Decimate,HexRange,1,1,1,1,1,1,1,1
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Draven,Draven,Spinning Axes,ADMult,1.7/1.8/4,1,1.7,1.8,4,3,3.5,4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Draven,Draven,Spinning Axes,ArmorPenPercent,25,25,25,25,25,25,25,25
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Draven,Draven,Spinning Axes,BuffDuration,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.75
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Draven,Draven,Spinning Axes,Damage,120/150/400,0,120,150,400,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Draven,Draven,Spinning Axes,PassiveArmorPenPercent,25,25,25,25,25,25,25,25
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Draven,Draven,Spinning Axes,T1DebutantBonus,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ekko,Ekko,Parallel Convergence,ASSlow,0.2/0.2/0.3,0,0.2,0.2,0.3,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ekko,Ekko,Parallel Convergence,BonusAS,0.3/0.4/0.5,0.1,0.3,0.4,0.5,0.9,1.1,1.3
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ekko,Ekko,Parallel Convergence,BuffDuration,4,4,4,4,4,4,4,4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ekko,Ekko,Parallel Convergence,Damage,125/200/400,75,125,200,400,575,700,825
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ekko,Ekko,Parallel Convergence,FieldDelay,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ekko,Ekko,Parallel Convergence,FieldDuration,2,2,2,2,2,2,2,2
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ekko,Ekko,Parallel Convergence,HexRadius,2,2,2,2,2,2,2,2
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ekko,Ekko,Parallel Convergence,SlowDuration,4,4,4,4,4,4,4,4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ezreal,Ezreal,Mystic Shot,ASBoost,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ezreal,Ezreal,Mystic Shot,BonusDamage,25/50/100,0,25,50,100,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ezreal,Ezreal,Mystic Shot,MaxStacks,5,5,5,5,5,5,5,5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Ezreal,Ezreal,Mystic Shot,PercentAD,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Galio,Galio,Colossal Entrance,CritBonusDamage,70/100/1999,0,70,100,1999,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Galio,Galio,Colossal Entrance,Damage,125/175/9001,200,125,175,9001,200,200,200
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Galio,Galio,Colossal Entrance,HexRadius,3/3/5,3,3,3,5,3,3,3
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Galio,Galio,Colossal Entrance,MaxHealthPercent,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Galio,Galio,Colossal Entrance,StunDuration,1.5/1.5/10,1,1.5,1.5,10,1.5,1.5,1.5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Gangplank,Gangplank,Parrrley,ADPercent,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Gangplank,Gangplank,Parrrley,Damage,110/175/275,0,110,175,275,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Gnar,Gnar,GNAR!,ADPercent,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Gnar,Gnar,GNAR!,Damage,150/200/300,0,150,200,300,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Gnar,Gnar,GNAR!,RCCDuration,1.5/2/3,1.5,1.5,2,3,1.5,1.5,1.5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Gnar,Gnar,GNAR!,RKnockbackDistance,,,,,,,,
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Gnar,Gnar,GNAR!,TransformDuration,60,60,60,60,60,60,60,60
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Gnar,Gnar,GNAR!,TransformHealth,500/750/1200,50,500,750,1200,850,1050,1250
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Gnar,Gnar,GNAR!,TransformManaReduc,20,20,20,20,20,20,20,20
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Illaoi,Illaoi,Harsh Lesson,Duration,5,5,5,5,5,5,5,5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Illaoi,Illaoi,Harsh Lesson,MagicDamage,250/375/650,0,250,375,650,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Illaoi,Illaoi,Harsh Lesson,PercentHealing,0.3/0.35/0.45,0,0.3,0.35,0.45,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Irelia,Irelia,Bladesurge,BaseDamage,75/100/550,0,75,100,550,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Irelia,Irelia,Bladesurge,PercentADDamage,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_JarvanIV,Jarvan IV,Ageless Standard,ASPercent,0.4/0.55/0.8,0.65,0.4,0.55,0.8,1.05,1.15,1.25
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_JarvanIV,Jarvan IV,Ageless Standard,Duration,5,5,5,5,5,5,5,5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_JarvanIV,Jarvan IV,Ageless Standard,HexRadius,3,3,3,3,3,3,3,3
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jhin,Jhin,Curtain Call,ADFromAttackSpeed,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jhin,Jhin,Curtain Call,AttackSpeed,0.9/0.9/1.4,0.85,0.9,0.9,1.4,0.85,0.85,0.85
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jhin,Jhin,Curtain Call,BonusDamage,1,1,1,1,1,1,1,1
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jhin,Jhin,Curtain Call,DamageFalloff,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jhin,Jhin,Curtain Call,PercentAttackDamage,1.75/2/3,1.2,1.75,2,3,1.2,1.2,1.2
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jinx,Jinx,Super Mega Death Rocket,Damage,450/700/8888,500,450,700,8888,3000,3000,3000
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jinx,Jinx,Super Mega Death Rocket,FalloffPercent,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jinx,Jinx,Super Mega Death Rocket,HexDuration,5,5,5,5,5,5,5,5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jinx,Jinx,Super Mega Death Rocket,InnerRadius,1/1/2,1,1,1,2,1,1,1
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jinx,Jinx,Super Mega Death Rocket,OuterRadius,3/3/5,3,3,3,5,3,3,3
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jinx,Jinx,Super Mega Death Rocket,PercentBurn,2/3/4,1,2,3,4,5,6,7
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Jinx,Jinx,Super Mega Death Rocket,RocketLauncherPercentAD,2.1/2.2/8.88,0.75,2.1,2.2,8.88,0.75,0.75,0.75
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Kaisa,Kai'Sa,Icathian Monsoon,Damage,75/100/180,50,75,100,180,50,50,50
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Kaisa,Kai'Sa,Icathian Monsoon,FakeCastTime,1,1,1,1,1,1,1,1
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Kaisa,Kai'Sa,Icathian Monsoon,NumMissiles,12/18/100,4,12,18,100,12,12,12
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Kassadin,Kassadin,Null Sphere,Damage,250/325/400,150,250,325,400,150,150,150
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Kassadin,Kassadin,Null Sphere,DamageReduction,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Kassadin,Kassadin,Null Sphere,Duration,5,5,5,5,5,5,5,5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Kassadin,Kassadin,Null Sphere,ManaReave,0.5,0,0.5,0.5,0.5,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Kassadin,Kassadin,Null Sphere,ShieldAmount,150/250/350,0,150,250,350,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_KhaZix,Kha'Zix,Void Assault,ADPercent,1.8/1.85/2.6,0,1.8,1.85,2.6,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_KhaZix,Kha'Zix,Void Assault,Damage,175/225/500,0,175,225,500,500,500,500
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_KhaZix,Kha'Zix,Void Assault,MSBuff,1500,1500,1500,1500,1500,1500,1500,1500
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_KhaZix,Kha'Zix,Void Assault,ManaReave,50,0,50,50,50,20,25,30
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Leona,Leona,Solar Eclipse,BonusStats,30/50/80,25,30,50,80,25,25,25
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Leona,Leona,Solar Eclipse,Duration,5/5/8,4,5,5,8,4,4,4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Leona,Leona,Solar Eclipse,Shielding,400/650/1000,0,400,650,1000,160,200,240
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Leona,Leona,Solar Eclipse,T1DebutantBonus,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Lucian,Lucian,Relentless Pursuit,Damage,170/260/295,0,170,260,295,500,625,750
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Lucian,Lucian,Relentless Pursuit,NumShots,2/2/3,0,2,2,3,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Lulu,Lulu,Wild Growth,BonusHealth,350/370/390,300,350,370,390,600,1200,1200
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Lulu,Lulu,Wild Growth,BuffDuration,60,60,60,60,60,60,60,60
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Lulu,Lulu,Wild Growth,CCDuration,1,1,1,1,1,1,1,1
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Lulu,Lulu,Wild Growth,NumAllies,1/2/3,1,1,2,3,1,1,1
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Malzahar,Malzahar,Malefic Visions,Damage,650/900/1100,0,650,900,1100,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Malzahar,Malzahar,Malefic Visions,Duration,8,0,8,8,8,8,8,8
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Malzahar,Malzahar,Malefic Visions,MRShred,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Malzahar,Malzahar,Malefic Visions,SpreadTargets,1/1/2,0,1,1,2,4,5,6
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Malzahar,Malzahar,Malefic Visions,TickRate,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Tibbers,Mechanical Bear,Power Surge,AllyADAPBuff,15,15,15,15,15,15,15,15
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Tibbers,Mechanical Bear,Power Surge,AllyPercentAD,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Tibbers,Mechanical Bear,Power Surge,AllyPercentASBase,1,1,1,1,1,1,1,1
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Tibbers,Mechanical Bear,Power Surge,BuffDuration,4,4,4,4,4,4,4,4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Tibbers,Mechanical Bear,Power Surge,PercentAD,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_HexTechDragon,Mechanical Dragon,Electrifying Roar,BonusLightningDamage,600,600,600,600,600,600,600,600
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_HexTechDragon,Mechanical Dragon,Electrifying Roar,CritDamageIncrease,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_HexTechDragon,Mechanical Dragon,Electrifying Roar,EnergizedDuration,8,8,8,8,8,8,8,8
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_HexTechDragon,Mechanical Dragon,Electrifying Roar,FearDuration,2,2,2,2,2,2,2,2
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_HexTechDragon,Mechanical Dragon,Electrifying Roar,FearHexRange,5,5,5,5,5,5,5,5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_HexTechDragon,Mechanical Dragon,Electrifying Roar,NumEnemies,3,3,3,3,3,3,3,3
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_MalzaharVoidling,Mechanical Scarab,Reflective Barrier,DamageAmount,50,50,50,50,50,50,50,50
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_MalzaharVoidling,Mechanical Scarab,Reflective Barrier,DamageReducedDuration,4,4,4,4,4,4,4,4
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_MalzaharVoidling,Mechanical Scarab,Reflective Barrier,DamageReducedPercent,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_MercenaryChest,Mercenary Chest,Mercenary Chest,RoundsToHatch,2,2,2,2,2,2,2,2
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_MissFortune,Miss Fortune,Make it Rain,HealingReduction,50,0,50,50,50,50,50,50
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_MissFortune,Miss Fortune,Make it Rain,HealingReductionDuration,6,0,6,6,6,6,6,6
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_MissFortune,Miss Fortune,Make it Rain,MagicDamage,275/375/600,0,275,375,600,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Morgana,Morgana,Soul Shackles,DamagePerSecond,80/125/175,0,80,125,175,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Morgana,Morgana,Soul Shackles,Radius,2,2,2,2,2,2,2,2
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Morgana,Morgana,Soul Shackles,RefundedMana,30,30,30,30,30,30,30,30
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Morgana,Morgana,Soul Shackles,ShieldAmount,500/600/700,50,500,600,700,550,675,800
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Morgana,Morgana,Soul Shackles,ShieldDuration,3,3,3,3,3,3,3,3
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Morgana,Morgana,Soul Shackles,StunDuration,1.5/2/2.5,0,1.5,2,2.5,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Nocturne,Nocturne,Unspeakable Horror,Damage,190/300/450,200,190,300,450,500,500,500
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Nocturne,Nocturne,Unspeakable Horror,StunDuration,2/2.5/3,2,2,2.5,3,3.5,2.5,2.5
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Orianna,Orianna,Command: Shockwave,Damage,300/425/1500,0,300,425,1500,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Orianna,Orianna,Command: Shockwave,Duration,4,0,4,4,4,0,0,0
Set 6.5,6,mid,TFTSet6_Stage2,12.10,TFT6_Orianna,Orianna,Command: Shockwave,ShieldAmount,125/200/700,0,125,200,700,0,0,0
