set_label,set_number,set_stage,set_mutator,set_name_ingame,patch,champion_api_name,champion_name,cost,role,traits,ability_name,mana_cost,initial_mana,ability_desc_resolved,ability_desc_raw,variable_count
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Ezreal,Ezreal,1,,Scrap|Innovator,Mystic Shot,40,0,"Ezreal fires a missile at his target, dealing 150% of his Attack Damage plus 25/50/100 bonus physical damage (total: @TotalDamage@ (scaleAD)). If the missile hits, he grants himself @ModifiedAS@ bonus stacking Attack Speed, up to @MaxAS@ (scaleAP) at 5 stacks.","Ezreal fires a missile at his target, dealing @PercentAD*100@% of his Attack Damage plus @BonusDamage@ bonus physical damage (total: <scaleAD>@TotalDamage@ %i:scaleAD%</scaleAD>). If the missile hits, he grants himself @ModifiedAS@ bonus stacking Attack Speed, up to <scaleAP>@MaxAS@ %i:scaleAP%</scaleAP> at @MaxStacks@ stacks.",4
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Garen,Garen,1,,Academy |Protector,Decisive Strike,90,50,"Garen shrugs off all crowd control effects, empowering his next strike to deal 200% of his Attack Damage, plus an additional @ModifiedPercentHealth@ of his missing Health in bonus physical damage. (base: @BaseDamage@) This Ability can be cast while stunned.","Garen shrugs off all crowd control effects, empowering his next strike to deal @PercentAD*100@% of his Attack Damage, plus an additional @ModifiedPercentHealth@ of his missing Health in bonus physical damage. (base: @BaseDamage@) This Ability can be cast while stunned.",2
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Graves,Graves,1,,Academy |Twinshot,Smoke Grenade,100,50,"Graves launches a smoke grenade toward his current target. The grenade explodes on impact dealing @ModifiedDamage@ magic damage to nearby enemies, and disarms enemies who remain within the smoke cloud for 2/2.5/3 seconds.","Graves launches a smoke grenade toward his current target. The grenade explodes on impact dealing @ModifiedDamage@ magic damage to nearby enemies, and disarms enemies who remain within the smoke cloud for @DisarmDuration@ seconds.",2
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Illaoi,Illaoi,1,,Mercenary|Bruiser,Harsh Lesson,80,40,"Illaoi slams her target, linking her soul to it for 5 seconds and dealing @ModifiedDamage@ magic damage. While linked, Illaoi is healed for 25/30/40% of the damage taken by her target.","Illaoi slams her target, linking her soul to it for @Duration@ seconds and dealing @ModifiedDamage@ magic damage. While linked, Illaoi is healed for @PercentHealing*100@% of the damage taken by her target.",3
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Kassadin,Kassadin,1,,Mutant|Protector,Null Sphere,100,60,"Kassadin fires an orb of void energy at his target, dealing @ModifiedDamage@ magic damage and granting Kassadin a shield that reduces incoming damage by 25% for 5 seconds. Enemies hit by the orb suffer a 50% increased Mana cost for their next Ability cast.","Kassadin fires an orb of void energy at his target, dealing @ModifiedDamage@ magic damage and granting Kassadin a shield that reduces incoming damage by @DamageReduction*100@% for @Duration@ seconds. Enemies hit by the orb suffer a @ManaReave*100@% increased Mana cost for their next Ability cast.",4
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Poppy,Poppy,1,,Yordle|Bodyguard,Buckler Toss,100,50,"Poppy throws her buckler at the farthest enemy, dealing 180/210/240% of her Armor as magic damage. (total: @TotalDamage@) The buckler then bounces back, granting Poppy a shield that blocks @ModifiedShield@ damage.","Poppy throws her buckler at the farthest enemy, dealing @PercentArmorDamage*100@% of her Armor as magic damage. (total: @TotalDamage@) The buckler then bounces back, granting Poppy a shield that blocks @ModifiedShield@ damage.",2
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Singed,Singed,1,,Chemtech|Innovator,Fling,150,100,"Singed flings a nearby enemy towards the largest cluster of enemies, stunning his target for 1.5/2/3 seconds when they land. All adjacent enemies take @ModifiedDamage@ magic damage and are briefly stunned.","Singed flings a nearby enemy towards the largest cluster of enemies, stunning his target for @StunDuration@ seconds when they land. All adjacent enemies take @ModifiedDamage@ magic damage and are briefly stunned.",3
Set 6,6,base,TFT_Set6,Set6,12.2,TFT_TrainingDummy,Target Dummy,1,,,On Duty!,0,0,The Training Dummy cannot move or attack. It is also dressed like a devilishly handsome Yordle.,The Training Dummy cannot move or attack. It is also dressed like a devilishly handsome Yordle.,0
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_TwistedFate,Twisted Fate,1,,Syndicate|Arcanist,Wild Cards,40,0,Twisted Fate throws 3 cards in a cone that deal @ModifiedDamage@ magic damage to each enemy they pass through.,Twisted Fate throws 3 cards in a cone that deal @ModifiedDamage@ magic damage to each enemy they pass through.,1
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Twitch,Twitch,1,,Chemtech|Assassin,Piercing Bolt,35,0,"Twitch fires a powerful bolt towards his target that pierces through enemies, deals 125/135/150% of his Attack Damage plus @ModifiedDamage@ bonus physical damage (total: @TotalDamage@ (scaleAD)) and reduces healing by 50% for 5 seconds.","Twitch fires a powerful bolt towards his target that pierces through enemies, deals @PercentAttackDamage*100@% of his Attack Damage plus @ModifiedDamage@ bonus physical damage (total: <scaleAD>@TotalDamage@ %i:scaleAD%</scaleAD>) and reduces healing by @GWStrength*100@% for @GWDuration@ seconds.",4
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Ziggs,Ziggs,1,,Scrap|Yordle|Arcanist,Mini Inferno Bomb,60,0,"Ziggs hurls a bomb at his target. After a moderate delay, the bomb lands dealing @ModifiedDamage@ magic damage to the enemy in the epicenter, and half to adjacent enemies.","Ziggs hurls a bomb at his target. After a moderate delay, the bomb lands dealing @ModifiedDamage@ magic damage to the enemy in the epicenter, and half to adjacent enemies.",1
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Blitzcrank,Blitzcrank,2,,Scrap|Protector|Bodyguard,Rocket Grab,175,175,"Blitzcrank pulls the farthest enemy, dealing @ModifiedDamage@ magic damage and stunning them for 1.5 seconds. His next attack knocks them up for 1 second. Allies within range will prefer attacking Blitzcrank's target.","Blitzcrank pulls the farthest enemy, dealing @ModifiedDamage@ magic damage and stunning them for @StunDuration@ seconds. His next attack knocks them up for 1 second. Allies within range will prefer attacking Blitzcrank's target.",2
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Katarina,Katarina,2,,Academy |Assassin,Shunpo,40,0,"Katarina blinks behind the enemy with the lowest Health within 3 hexes and slashes all adjacent enemies, dealing @ModifiedDamage@ magic damage. Katarina gains 20 Mana for each enemy killed by Shunpo.","Katarina blinks behind the enemy with the lowest Health within 3 hexes and slashes all adjacent enemies, dealing @ModifiedDamage@ magic damage. Katarina gains @ManaRefund@ Mana for each enemy killed by Shunpo.",2
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_KogMaw,Kog'Maw,2,,Mutant|Sniper|Twinshot,Barrage,30,0,"For 3 seconds, Kog'Maw gains infinite Attack Range, 75% Attack Speed, and his attacks deal @ModifiedPercentMaxHPDamage@ of the target's maximum Health as bonus magic damage.","For @Duration@ seconds, Kog'Maw gains infinite Attack Range, @PercentAttackSpeed*100@% Attack Speed, and his attacks deal @ModifiedPercentMaxHPDamage@ of the target's maximum Health as bonus magic damage.",3
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Lulu,Lulu,2,,Yordle|Enchanter,Wild Growth,125,60,"Lulu enlarges 1/2/3 low Health allies, granting them @ModifiedBonusHealth@ bonus Health and knocking up enemies near them. If the ally is already enlarged, they are healed instead.","Lulu enlarges @NumAllies@ low Health allies, granting them @ModifiedBonusHealth@ bonus Health and knocking up enemies near them. If the ally is already enlarged, they are healed instead.",4
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Quinn,Quinn,2,,Mercenary|Challenger,Disarming Assault,140,70,"Quinn sends Valor out at the target with the highest Attack Speed, dealing @ModifiedDamage@ magic damage to the target and nearby enemies, disarming them for 2/2.5/3 seconds.","Quinn sends Valor out at the target with the highest Attack Speed, dealing @ModifiedDamage@ magic damage to the target and nearby enemies, disarming them for @DisarmDuration@ seconds.",4
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Swain,Swain,2,,Imperial|Arcanist,Death's Hand,80,40,"Swain unleashes piercing bolts of eldritch power in a cone towards his target, dealing @ModifiedDamage@ magic damage to enemies within and healing Swain for @ModifiedHealing@ for each enemy hit.","Swain unleashes piercing bolts of eldritch power in a cone towards his target, dealing @ModifiedDamage@ magic damage to enemies within and healing Swain for @ModifiedHealing@ for each enemy hit.",3
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Talon,Talon,2,,Imperial|Assassin,Blade's End,0,0,Passive: Talon's first attack on an enemy causes them to bleed for @ModifiedDamage@ magic damage over 7 seconds. Every 3rd attack on a target applies an additional bleed.,Passive: Talon's first attack on an enemy causes them to bleed for @ModifiedDamage@ magic damage over @BleedDuration@ seconds. Every 3rd attack on a target applies an additional bleed.,2
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Tristana,Tristana,2,,Yordle|Sniper,Buster Shot,60,0,"Tristana fires a massive cannonball towards her target, dealing 200/210/225% of her Attack Damage plus @ModifiedDamage@ physical damage to the first enemy it hits (total: @TotalDamage@ (scaleAD)). If the target is within 2 hexes of Tristana, they're knocked back 1/2/3 hexes and briefly stunned.","Tristana fires a massive cannonball towards her target, dealing @PercentAD*100@% of her Attack Damage plus @ModifiedDamage@ physical damage to the first enemy it hits (total: <scaleAD>@TotalDamage@ %i:scaleAD%</scaleAD>). If the target is within 2 hexes of Tristana, they're knocked back @HexKnockback@ hexes and briefly stunned.",5
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Trundle,Trundle,2,,Scrap|Bruiser,Chomp,70,40,"Trundle bites his target, dealing 140% of his Attack Damage, and reducing the target's Attack Speed by 25% for 3 seconds. Each bite also steals @ModifiedADSteal@ Attack Damage for the rest of combat. (total: @TotalDamage@)","Trundle bites his target, dealing @PercentAttackDamage*100@% of his Attack Damage, and reducing the target's Attack Speed by @ASSlow*100@% for @SlowDuration@ seconds. Each bite also steals @ModifiedADSteal@ Attack Damage for the rest of combat. (total: @TotalDamage@)",4
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Vi,Vi,2,,Enforcer|Sister|Bruiser,Denting Blow,50,0,"Vi empowers her next attack to blast through her target, dealing @ModifiedDamage@ magic damage to all enemies in a cone and reducing their Armor by 40/50/70% for 8 seconds.","Vi empowers her next attack to blast through her target, dealing @ModifiedDamage@ magic damage to all enemies in a cone and reducing their Armor by @ArmorReduction*100@% for @Duration@ seconds.",3
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Warwick,Warwick,2,,Chemtech|Challenger,Eternal Hunger,0,0,"Passive: Warwick's Attacks deal an additional @ModifiedPercentHealth@ of his target's current Health as bonus magic damage, and heal him for @ModifiedHealAmount@ health.","Passive: Warwick's Attacks deal an additional @ModifiedPercentHealth@ of his target's current Health as bonus magic damage, and heal him for @ModifiedHealAmount@ health.",2
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Zilean,Zilean,2,,Clockwork|Innovator,Time Bomb,80,40,"Zilean places a bomb on the closest enemy, stunning them for 1.5/2/2.5 seconds. When the stun ends or the target dies, the bomb explodes, dealing @ModifiedDamage@ magic damage to adjacent enemies and reducing their Attack Speed by 25/35/50% for 4 seconds.","Zilean places a bomb on the closest enemy, stunning them for @StunDuration@ seconds. When the stun ends or the target dies, the bomb explodes, dealing @ModifiedDamage@ magic damage to adjacent enemies and reducing their Attack Speed by @Slow*100@% for @SlowDuration@ seconds. ",4
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Zyra,Zyra,2,,Syndicate|Scholar,Grasping Spines,120,60,"Zyra summons vines in the row with the most enemies, dealing @ModifiedDamage@ magic damage and stunning them for 1.5/2/2.5 seconds.","Zyra summons vines in the row with the most enemies, dealing @ModifiedDamage@ magic damage and stunning them for @StunDuration@ seconds.",2
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_ChoGath,Cho'Gath,3,,Mutant|Bruiser|Colossus,Feast,165,100,"Cho'Gath devours the lowest Health enemy within range, dealing @ModifiedDamage@ magic damage. If this kills the target, Cho'Gath gains a stack of Feast (increased to two in Hyper Roll), up to 20/40/999. Each stack of Feast permanently grants 2% bonus Health and size.","Cho'Gath devours the lowest Health enemy within range, dealing @ModifiedDamage@ magic damage. If this kills the target, Cho'Gath gains a stack of Feast (increased to two in Hyper Roll), up to @MaxFeastStacks@. Each stack of Feast permanently grants @BonusHealthOnKill*100@% bonus Health and size. ",3
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Ekko,Ekko,3,,Scrap|Assassin,Parallel Convergence,120,80,"Ekko invokes an afterimage that bats a device towards the largest group of units. Upon landing, it deals @ModifiedDamage@ magic damage to enemies within and applies 35/35/50% reduced Attack Speed for 4 seconds. Allies inside gain @ModifiedASBuff@ Attack Speed for 4 seconds.","Ekko invokes an afterimage that bats a device towards the largest group of units. Upon landing, it deals @ModifiedDamage@ magic damage to enemies within and applies @ASSlow*100@% reduced Attack Speed for @SlowDuration@ seconds. Allies inside gain @ModifiedASBuff@ Attack Speed for @BuffDuration@ seconds.",8
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Gangplank,Gangplank,3,,Mercenary|Twinshot,Parrrley,50,0,"Gangplank attacks his target with his gun, dealing 170% of his Attack Damage plus @ModifiedDamage@ bonus physical damage (total: @TotalDamage@ (scaleAD)). If this attack kills a champion, Gangplank plunders 1 gold.","Gangplank attacks his target with his gun, dealing @ADPercent*100@% of his Attack Damage plus @ModifiedDamage@ bonus physical damage (total: <scaleAD>@TotalDamage@ %i:scaleAD%</scaleAD>). If this attack kills a champion, Gangplank plunders 1 gold. ",2
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Heimerdinger,Heimerdinger,3,,Yordle|Innovator|Scholar,Rocket Swarm,50,0,"Heimerdinger fires a wave of 5 rockets that converge on his target, each dealing @ModifiedDamage@ magic damage to the first target they hit. Every 3rd cast, Heimerdinger summons 3 waves instead.","Heimerdinger fires a wave of 5 rockets that converge on his target, each dealing @ModifiedDamage@ magic damage to the first target they hit. Every 3rd cast, Heimerdinger summons @MaxWaves@ waves instead.",2
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Leona,Leona,3,,Academy |Bodyguard,Solar Eclipse,125,75,"Leona calls down a beacon of light upon herself, granting herself a @ModifiedShielding@ Health shield for 5/5/8 seconds. Leona and allies within 2 hexes gain 30/50/80 Armor and Magic Resistance for the same duration.","Leona calls down a beacon of light upon herself, granting herself a @ModifiedShielding@ Health shield for @Duration@ seconds. Leona and allies within 2 hexes gain @BonusStats@ Armor and Magic Resistance for the same duration.",3
Set 6,6,base,TFT_Set6,Set6,12.2,TFT6_Lissandra,Lissandra,3,,Chemtech|Scholar,Iron Maiden,120,70,"Lissandra encases her target in an iron maiden, stunning them for 1.5 seconds and dealing @ModifiedDamage@ magic damage to enemies within a large area. Damage from the iron maiden reduces enemies' Attack Damage by 30% for 4 seconds.If Lissandra is below 50% Health, she encases herself instead, dealing damage to surrounding enemies and becoming untargetable and invulnerable for 2 seconds.","Lissandra encases her target in an iron maiden, stunning them for @StunDuration@ seconds and dealing @ModifiedDamage@ magic damage to enemies within a large area. Damage from the iron maiden reduces enemies' Attack Damage by @WeakenedPercent*100@% for @WeakenedDuration@ seconds.<br><br>If Lissandra is below @HealthThreshold*100@% Health, she encases herself instead, dealing damage to surrounding enemies and becoming untargetable and invulnerable for @UntargetableDuration@ seconds.",6
